"RIX","alias","ID","day","isotype","virus","antigen","halfmax","last_positive"
"CC035xCC020","X5035x8054","42","D15","IgG2b","SARS","N",300,3000
"CC035xCC020","X5035x8054","42","D15","IgG2b","SARS","S",3000,30000
"CC035xCC020","X5035x8054","42","D15","IgG3","SARS","N",100,1000
"CC035xCC020","X5035x8054","42","D15","IgG3","SARS","S",300,3000
"CC035xCC020","X5035x8054","42","D15","IgM","SARS","N",NA,100
"CC035xCC020","X5035x8054","42","D15","IgM","SARS","S",300,3000
"CC035xCC020","X5035x8054","42","D15","TotalG","SARS","N",1000,30000
"CC035xCC020","X5035x8054","42","D15","TotalG","SARS","S",30000,3e+05
"CC035xCC020","X5035x8054","7","DRECHAL","IgG1","SARS","N",NA,1000
"CC035xCC020","X5035x8054","7","DRECHAL","IgG1","SARS","S",1000,30000
"CC035xCC020","X5035x8054","7","DRECHAL","IgG2ac","SARS","N",1000,30000
"CC035xCC020","X5035x8054","7","DRECHAL","IgG2ac","SARS","S",1e+05,1e+06
"CC035xCC020","X5035x8054","7","DRECHAL","IgG2b","SARS","N",300,3000
"CC035xCC020","X5035x8054","7","DRECHAL","IgG2b","SARS","S",10000,1e+05
"CC035xCC020","X5035x8054","7","DRECHAL","IgG3","SARS","N",NA,300
"CC035xCC020","X5035x8054","7","DRECHAL","IgG3","SARS","S",300,10000
"CC035xCC020","X5035x8054","7","DRECHAL","IgM","SARS","N",NA,100
"CC035xCC020","X5035x8054","7","DRECHAL","IgM","SARS","S",300,1000
"CC035xCC020","X5035x8054","7","DRECHAL","TotalG","SARS","N",3000,30000
"CC035xCC020","X5035x8054","7","DRECHAL","TotalG","SARS","S",3e+05,3e+06
"CC035xCC071","X5035x16785","106","D15","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","106","D15","IgG1","SARS","S",NA,300
"CC035xCC071","X5035x16785","106","D15","IgG2ac","SARS","N",NA,3000
"CC035xCC071","X5035x16785","106","D15","IgG2ac","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","106","D15","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","106","D15","IgG2b","SARS","S",100,3000
"CC035xCC071","X5035x16785","106","D15","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","106","D15","IgG3","SARS","S",NA,300
"CC035xCC071","X5035x16785","106","D15","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","106","D15","IgM","SARS","S",NA,NA
"CC035xCC071","X5035x16785","106","D15","TotalG","SARS","N",NA,NA
"CC035xCC071","X5035x16785","106","D15","TotalG","SARS","S",10000,1e+05
"CC035xCC071","X5035x16785","109","D15","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","109","D15","IgG1","SARS","S",300,10000
"CC035xCC071","X5035x16785","109","D15","IgG2ac","SARS","N",1000,10000
"CC035xCC071","X5035x16785","109","D15","IgG2ac","SARS","S",30000,1e+06
"CC035xCC071","X5035x16785","109","D15","IgG2b","SARS","N",NA,100
"CC035xCC071","X5035x16785","109","D15","IgG2b","SARS","S",300,3000
"CC035xCC071","X5035x16785","109","D15","IgG3","SARS","N",NA,300
"CC035xCC071","X5035x16785","109","D15","IgG3","SARS","S",1000,10000
"CC035xCC071","X5035x16785","109","D15","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","109","D15","IgM","SARS","S",NA,1000
"CC035xCC071","X5035x16785","109","D15","TotalG","SARS","N",NA,3000
"CC035xCC071","X5035x16785","109","D15","TotalG","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","110","D15","IgG1","SARS","N",100,3000
"CC035xCC071","X5035x16785","110","D15","IgG1","SARS","S",1000,10000
"CC035xCC071","X5035x16785","110","D15","IgG2ac","SARS","N",1000,10000
"CC035xCC071","X5035x16785","110","D15","IgG2ac","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","110","D15","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","110","D15","IgG2b","SARS","S",300,3000
"CC035xCC071","X5035x16785","110","D15","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","110","D15","IgG3","SARS","S",NA,1000
"CC035xCC071","X5035x16785","110","D15","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","110","D15","IgM","SARS","S",NA,1000
"CC035xCC071","X5035x16785","110","D15","TotalG","SARS","N",NA,3000
"CC035xCC071","X5035x16785","110","D15","TotalG","SARS","S",10000,3e+05
"CC035xCC071","X5035x16785","113","DRECHAL","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","113","DRECHAL","IgG1","SARS","S",1000,30000
"CC035xCC071","X5035x16785","113","DRECHAL","IgG2ac","SARS","N",1000,30000
"CC035xCC071","X5035x16785","113","DRECHAL","IgG2ac","SARS","S",1e+05,1e+06
"CC035xCC071","X5035x16785","113","DRECHAL","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","113","DRECHAL","IgG2b","SARS","S",1000,10000
"CC035xCC071","X5035x16785","113","DRECHAL","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","113","DRECHAL","IgG3","SARS","S",100,3000
"CC035xCC071","X5035x16785","113","DRECHAL","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","113","DRECHAL","IgM","SARS","S",NA,100
"CC035xCC071","X5035x16785","113","DRECHAL","TotalG","SARS","N",NA,3000
"CC035xCC071","X5035x16785","113","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","114","DRECHAL","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","114","DRECHAL","IgG1","SARS","S",1000,10000
"CC035xCC071","X5035x16785","114","DRECHAL","IgG2ac","SARS","N",3000,30000
"CC035xCC071","X5035x16785","114","DRECHAL","IgG2ac","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","114","DRECHAL","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","114","DRECHAL","IgG2b","SARS","S",300,3000
"CC035xCC071","X5035x16785","114","DRECHAL","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","114","DRECHAL","IgG3","SARS","S",NA,300
"CC035xCC071","X5035x16785","114","DRECHAL","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","114","DRECHAL","IgM","SARS","S",NA,NA
"CC035xCC071","X5035x16785","114","DRECHAL","TotalG","SARS","N",NA,3000
"CC035xCC071","X5035x16785","114","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","120","DRECHAL","IgG1","SARS","N",NA,300
"CC035xCC071","X5035x16785","120","DRECHAL","IgG1","SARS","S",3000,30000
"CC035xCC071","X5035x16785","120","DRECHAL","IgG2ac","SARS","N",NA,3000
"CC035xCC071","X5035x16785","120","DRECHAL","IgG2ac","SARS","S",3000,1e+06
"CC035xCC071","X5035x16785","120","DRECHAL","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","120","DRECHAL","IgG2b","SARS","S",1000,10000
"CC035xCC071","X5035x16785","120","DRECHAL","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","120","DRECHAL","IgG3","SARS","S",100,3000
"CC035xCC071","X5035x16785","120","DRECHAL","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","120","DRECHAL","IgM","SARS","S",NA,100
"CC035xCC071","X5035x16785","120","DRECHAL","TotalG","SARS","N",NA,1000
"CC035xCC071","X5035x16785","120","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","121","DRECHAL","IgG1","SARS","N",NA,100
"CC035xCC071","X5035x16785","121","DRECHAL","IgG1","SARS","S",3000,30000
"CC035xCC071","X5035x16785","121","DRECHAL","IgG2ac","SARS","N",NA,NA
"CC035xCC071","X5035x16785","121","DRECHAL","IgG2ac","SARS","S",3000,1e+06
"CC035xCC071","X5035x16785","121","DRECHAL","IgG2b","SARS","N",100,3000
"CC035xCC071","X5035x16785","121","DRECHAL","IgG2b","SARS","S",3000,30000
"CC035xCC071","X5035x16785","121","DRECHAL","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","121","DRECHAL","IgG3","SARS","S",100,3000
"CC035xCC071","X5035x16785","121","DRECHAL","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","121","DRECHAL","IgM","SARS","S",NA,100
"CC035xCC071","X5035x16785","121","DRECHAL","TotalG","SARS","N",NA,3000
"CC035xCC071","X5035x16785","121","DRECHAL","TotalG","SARS","S",1000,3e+06
"CC035xCC071","X5035x16785","60","D7","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","60","D7","IgG1","SARS","S",NA,NA
"CC035xCC071","X5035x16785","60","D7","IgG2ac","SARS","N",NA,NA
"CC035xCC071","X5035x16785","60","D7","IgG2ac","SARS","S",100,1000
"CC035xCC071","X5035x16785","60","D7","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","60","D7","IgG2b","SARS","S",100,3000
"CC035xCC071","X5035x16785","60","D7","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","60","D7","IgG3","SARS","S",NA,100
"CC035xCC071","X5035x16785","60","D7","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","60","D7","IgM","SARS","S",100,3000
"CC035xCC071","X5035x16785","60","D7","TotalG","SARS","N",NA,NA
"CC035xCC071","X5035x16785","60","D7","TotalG","SARS","S",1000,30000
"CC035xCC071","X5035x16785","68","D7","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","68","D7","IgG1","SARS","S",NA,NA
"CC035xCC071","X5035x16785","68","D7","IgG2ac","SARS","N",NA,NA
"CC035xCC071","X5035x16785","68","D7","IgG2ac","SARS","S",NA,1000
"CC035xCC071","X5035x16785","68","D7","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","68","D7","IgG2b","SARS","S",100,3000
"CC035xCC071","X5035x16785","68","D7","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","68","D7","IgG3","SARS","S",NA,100
"CC035xCC071","X5035x16785","68","D7","IgM","SARS","N",NA,100
"CC035xCC071","X5035x16785","68","D7","IgM","SARS","S",100,3000
"CC035xCC071","X5035x16785","68","D7","TotalG","SARS","N",NA,300
"CC035xCC071","X5035x16785","68","D7","TotalG","SARS","S",1000,10000
"CC035xCC071","X5035x16785","69","D29","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","69","D29","IgG1","SARS","S",NA,3000
"CC035xCC071","X5035x16785","69","D29","IgG2ac","SARS","N",NA,NA
"CC035xCC071","X5035x16785","69","D29","IgG2ac","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","69","D29","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","69","D29","IgG2b","SARS","S",300,10000
"CC035xCC071","X5035x16785","69","D29","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","69","D29","IgG3","SARS","S",NA,1000
"CC035xCC071","X5035x16785","69","D29","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","69","D29","IgM","SARS","S",NA,300
"CC035xCC071","X5035x16785","69","D29","TotalG","SARS","N",NA,1000
"CC035xCC071","X5035x16785","69","D29","TotalG","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","74","D7","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","74","D7","IgG1","SARS","S",NA,NA
"CC035xCC071","X5035x16785","74","D7","IgG2ac","SARS","N",NA,NA
"CC035xCC071","X5035x16785","74","D7","IgG2ac","SARS","S",300,3000
"CC035xCC071","X5035x16785","74","D7","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","74","D7","IgG2b","SARS","S",1000,10000
"CC035xCC071","X5035x16785","74","D7","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","74","D7","IgG3","SARS","S",NA,1000
"CC035xCC071","X5035x16785","74","D7","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","74","D7","IgM","SARS","S",100,3000
"CC035xCC071","X5035x16785","74","D7","TotalG","SARS","N",NA,NA
"CC035xCC071","X5035x16785","74","D7","TotalG","SARS","S",3000,30000
"CC035xCC071","X5035x16785","75","D29","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","75","D29","IgG1","SARS","S",300,10000
"CC035xCC071","X5035x16785","75","D29","IgG2ac","SARS","N",NA,3000
"CC035xCC071","X5035x16785","75","D29","IgG2ac","SARS","S",30000,1e+06
"CC035xCC071","X5035x16785","75","D29","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","75","D29","IgG2b","SARS","S",1000,10000
"CC035xCC071","X5035x16785","75","D29","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","75","D29","IgG3","SARS","S",NA,1000
"CC035xCC071","X5035x16785","75","D29","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","75","D29","IgM","SARS","S",NA,100
"CC035xCC071","X5035x16785","75","D29","TotalG","SARS","N",NA,NA
"CC035xCC071","X5035x16785","75","D29","TotalG","SARS","S",30000,3e+05
"CC035xCC071","X5035x16785","76","D29","IgG1","SARS","N",NA,NA
"CC035xCC071","X5035x16785","76","D29","IgG1","SARS","S",1000,30000
"CC035xCC071","X5035x16785","76","D29","IgG2ac","SARS","N",NA,10000
"CC035xCC071","X5035x16785","76","D29","IgG2ac","SARS","S",1e+05,1e+06
"CC035xCC071","X5035x16785","76","D29","IgG2b","SARS","N",NA,NA
"CC035xCC071","X5035x16785","76","D29","IgG2b","SARS","S",300,3000
"CC035xCC071","X5035x16785","76","D29","IgG3","SARS","N",NA,NA
"CC035xCC071","X5035x16785","76","D29","IgG3","SARS","S",NA,3000
"CC035xCC071","X5035x16785","76","D29","IgM","SARS","N",NA,NA
"CC035xCC071","X5035x16785","76","D29","IgM","SARS","S",NA,NA
"CC035xCC071","X5035x16785","76","D29","TotalG","SARS","N",NA,1000
"CC035xCC071","X5035x16785","76","D29","TotalG","SARS","S",30000,3e+05
"CC036xCC051","X477x16912","100","D10","IgG1","SARS","N",NA,300
"CC036xCC051","X477x16912","100","D10","IgG1","SARS","S",NA,NA
"CC036xCC051","X477x16912","100","D10","IgG2ac","SARS","N",NA,3000
"CC036xCC051","X477x16912","100","D10","IgG2ac","SARS","S",1000,10000
"CC036xCC051","X477x16912","100","D10","IgG2b","SARS","N",NA,3000
"CC036xCC051","X477x16912","100","D10","IgG2b","SARS","S",NA,1000
"CC036xCC051","X477x16912","100","D10","IgG3","SARS","N",NA,300
"CC036xCC051","X477x16912","100","D10","IgG3","SARS","S",NA,NA
"CC036xCC051","X477x16912","100","D10","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","100","D10","IgM","SARS","S",NA,300
"CC036xCC051","X477x16912","100","D10","TotalG","SARS","N",NA,10000
"CC036xCC051","X477x16912","100","D10","TotalG","SARS","S",1000,10000
"CC036xCC051","X477x16912","104","D10","IgG1","SARS","N",NA,300
"CC036xCC051","X477x16912","104","D10","IgG1","SARS","S",NA,NA
"CC036xCC051","X477x16912","104","D10","IgG2ac","SARS","N",3000,30000
"CC036xCC051","X477x16912","104","D10","IgG2ac","SARS","S",3000,30000
"CC036xCC051","X477x16912","104","D10","IgG2b","SARS","N",1000,10000
"CC036xCC051","X477x16912","104","D10","IgG2b","SARS","S",100,3000
"CC036xCC051","X477x16912","104","D10","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","104","D10","IgG3","SARS","S",NA,300
"CC036xCC051","X477x16912","104","D10","IgM","SARS","N",NA,100
"CC036xCC051","X477x16912","104","D10","IgM","SARS","S",NA,3000
"CC036xCC051","X477x16912","104","D10","TotalG","SARS","N",3000,1e+05
"CC036xCC051","X477x16912","104","D10","TotalG","SARS","S",3000,1e+05
"CC036xCC051","X477x16912","105","D10","IgG1","SARS","N",NA,100
"CC036xCC051","X477x16912","105","D10","IgG1","SARS","S",NA,NA
"CC036xCC051","X477x16912","105","D10","IgG2ac","SARS","N",NA,NA
"CC036xCC051","X477x16912","105","D10","IgG2ac","SARS","S",NA,3000
"CC036xCC051","X477x16912","105","D10","IgG2b","SARS","N",NA,300
"CC036xCC051","X477x16912","105","D10","IgG2b","SARS","S",NA,300
"CC036xCC051","X477x16912","105","D10","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","105","D10","IgG3","SARS","S",NA,100
"CC036xCC051","X477x16912","105","D10","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","105","D10","IgM","SARS","S",NA,1000
"CC036xCC051","X477x16912","105","D10","TotalG","SARS","N",NA,1000
"CC036xCC051","X477x16912","105","D10","TotalG","SARS","S",1000,10000
"CC036xCC051","X477x16912","106","D10","IgG1","SARS","N",NA,NA
"CC036xCC051","X477x16912","106","D10","IgG1","SARS","S",NA,NA
"CC036xCC051","X477x16912","106","D10","IgG2ac","SARS","N",NA,NA
"CC036xCC051","X477x16912","106","D10","IgG2ac","SARS","S",NA,3000
"CC036xCC051","X477x16912","106","D10","IgG2b","SARS","N",NA,NA
"CC036xCC051","X477x16912","106","D10","IgG2b","SARS","S",NA,300
"CC036xCC051","X477x16912","106","D10","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","106","D10","IgG3","SARS","S",NA,100
"CC036xCC051","X477x16912","106","D10","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","106","D10","IgM","SARS","S",NA,300
"CC036xCC051","X477x16912","106","D10","TotalG","SARS","N",NA,NA
"CC036xCC051","X477x16912","106","D10","TotalG","SARS","S",NA,3000
"CC036xCC051","X477x16912","56","D15","IgG1","SARS","N",300,10000
"CC036xCC051","X477x16912","56","D15","IgG1","SARS","S",NA,300
"CC036xCC051","X477x16912","56","D15","IgG2ac","SARS","N",1000,30000
"CC036xCC051","X477x16912","56","D15","IgG2ac","SARS","S",10000,1e+05
"CC036xCC051","X477x16912","56","D15","IgG2b","SARS","N",NA,3000
"CC036xCC051","X477x16912","56","D15","IgG2b","SARS","S",1000,30000
"CC036xCC051","X477x16912","56","D15","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","56","D15","IgG3","SARS","S",NA,300
"CC036xCC051","X477x16912","56","D15","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","56","D15","IgM","SARS","S",NA,300
"CC036xCC051","X477x16912","56","D15","TotalG","SARS","N",3000,1e+05
"CC036xCC051","X477x16912","56","D15","TotalG","SARS","S",10000,3e+05
"CC036xCC051","X477x16912","57","D15","IgG1","SARS","N",3000,1e+05
"CC036xCC051","X477x16912","57","D15","IgG1","SARS","S",NA,300
"CC036xCC051","X477x16912","57","D15","IgG2ac","SARS","N",NA,3000
"CC036xCC051","X477x16912","57","D15","IgG2ac","SARS","S",3000,1e+05
"CC036xCC051","X477x16912","57","D15","IgG2b","SARS","N",100,3000
"CC036xCC051","X477x16912","57","D15","IgG2b","SARS","S",3000,30000
"CC036xCC051","X477x16912","57","D15","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","57","D15","IgG3","SARS","S",NA,300
"CC036xCC051","X477x16912","57","D15","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","57","D15","IgM","SARS","S",NA,1000
"CC036xCC051","X477x16912","57","D15","TotalG","SARS","N",3000,1e+05
"CC036xCC051","X477x16912","57","D15","TotalG","SARS","S",10000,3e+05
"CC036xCC051","X477x16912","58","D29","IgG1","SARS","N",1000,30000
"CC036xCC051","X477x16912","58","D29","IgG1","SARS","S",NA,3000
"CC036xCC051","X477x16912","58","D29","IgG2ac","SARS","N",1000,10000
"CC036xCC051","X477x16912","58","D29","IgG2ac","SARS","S",10000,1e+05
"CC036xCC051","X477x16912","58","D29","IgG2b","SARS","N",NA,1000
"CC036xCC051","X477x16912","58","D29","IgG2b","SARS","S",1000,30000
"CC036xCC051","X477x16912","58","D29","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","58","D29","IgG3","SARS","S",NA,300
"CC036xCC051","X477x16912","58","D29","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","58","D29","IgM","SARS","S",NA,300
"CC036xCC051","X477x16912","58","D29","TotalG","SARS","N",3000,1e+05
"CC036xCC051","X477x16912","58","D29","TotalG","SARS","S",30000,3e+05
"CC036xCC051","X477x16912","61","D29","IgG1","SARS","N",300,3000
"CC036xCC051","X477x16912","61","D29","IgG1","SARS","S",NA,300
"CC036xCC051","X477x16912","61","D29","IgG2ac","SARS","N",NA,3000
"CC036xCC051","X477x16912","61","D29","IgG2ac","SARS","S",10000,1e+05
"CC036xCC051","X477x16912","61","D29","IgG2b","SARS","N",100,1000
"CC036xCC051","X477x16912","61","D29","IgG2b","SARS","S",3000,30000
"CC036xCC051","X477x16912","61","D29","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","61","D29","IgG3","SARS","S",NA,300
"CC036xCC051","X477x16912","61","D29","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","61","D29","IgM","SARS","S",NA,300
"CC036xCC051","X477x16912","61","D29","TotalG","SARS","N",1000,10000
"CC036xCC051","X477x16912","61","D29","TotalG","SARS","S",30000,3e+05
"CC036xCC051","X477x16912","62","D29","IgG1","SARS","N",NA,300
"CC036xCC051","X477x16912","62","D29","IgG1","SARS","S",NA,300
"CC036xCC051","X477x16912","62","D29","IgG2ac","SARS","N",NA,10000
"CC036xCC051","X477x16912","62","D29","IgG2ac","SARS","S",10000,3e+05
"CC036xCC051","X477x16912","62","D29","IgG2b","SARS","N",NA,1000
"CC036xCC051","X477x16912","62","D29","IgG2b","SARS","S",1000,30000
"CC036xCC051","X477x16912","62","D29","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","62","D29","IgG3","SARS","S",NA,1000
"CC036xCC051","X477x16912","62","D29","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","62","D29","IgM","SARS","S",NA,300
"CC036xCC051","X477x16912","62","D29","TotalG","SARS","N",1000,30000
"CC036xCC051","X477x16912","62","D29","TotalG","SARS","S",30000,1e+06
"CC036xCC051","X477x16912","66","DRECHAL","IgG1","SARS","N",3000,30000
"CC036xCC051","X477x16912","66","DRECHAL","IgG1","SARS","S",300,10000
"CC036xCC051","X477x16912","66","DRECHAL","IgG2ac","SARS","N",1000,10000
"CC036xCC051","X477x16912","66","DRECHAL","IgG2ac","SARS","S",10000,3e+05
"CC036xCC051","X477x16912","66","DRECHAL","IgG2b","SARS","N",1000,10000
"CC036xCC051","X477x16912","66","DRECHAL","IgG2b","SARS","S",10000,1e+05
"CC036xCC051","X477x16912","66","DRECHAL","IgG3","SARS","N",NA,100
"CC036xCC051","X477x16912","66","DRECHAL","IgG3","SARS","S",NA,100
"CC036xCC051","X477x16912","66","DRECHAL","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","66","DRECHAL","IgM","SARS","S",NA,100
"CC036xCC051","X477x16912","66","DRECHAL","TotalG","SARS","N",3000,1e+05
"CC036xCC051","X477x16912","66","DRECHAL","TotalG","SARS","S",1e+05,1e+06
"CC036xCC051","X477x16912","68","DRECHAL","IgG1","SARS","N",NA,3000
"CC036xCC051","X477x16912","68","DRECHAL","IgG1","SARS","S",NA,300
"CC036xCC051","X477x16912","68","DRECHAL","IgG2ac","SARS","N",NA,3000
"CC036xCC051","X477x16912","68","DRECHAL","IgG2ac","SARS","S",10000,1e+06
"CC036xCC051","X477x16912","68","DRECHAL","IgG2b","SARS","N",NA,1000
"CC036xCC051","X477x16912","68","DRECHAL","IgG2b","SARS","S",1000,10000
"CC036xCC051","X477x16912","68","DRECHAL","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","68","DRECHAL","IgG3","SARS","S",NA,300
"CC036xCC051","X477x16912","68","DRECHAL","IgM","SARS","N",NA,NA
"CC036xCC051","X477x16912","68","DRECHAL","IgM","SARS","S",NA,300
"CC036xCC051","X477x16912","68","DRECHAL","TotalG","SARS","N",1000,10000
"CC036xCC051","X477x16912","68","DRECHAL","TotalG","SARS","S",30000,1e+06
"CC036xCC051","X477x16912","73","D7","IgG1","SARS","N",NA,NA
"CC036xCC051","X477x16912","73","D7","IgG1","SARS","S",NA,NA
"CC036xCC051","X477x16912","73","D7","IgG2ac","SARS","N",NA,NA
"CC036xCC051","X477x16912","73","D7","IgG2ac","SARS","S",NA,1000
"CC036xCC051","X477x16912","73","D7","IgG2b","SARS","N",NA,NA
"CC036xCC051","X477x16912","73","D7","IgG2b","SARS","S",NA,NA
"CC036xCC051","X477x16912","73","D7","IgG3","SARS","N",NA,NA
"CC036xCC051","X477x16912","73","D7","IgG3","SARS","S",NA,NA
"CC036xCC051","X477x16912","73","D7","IgM","SARS","N",NA,100
"CC036xCC051","X477x16912","73","D7","IgM","SARS","S",100,1000
"CC036xCC051","X477x16912","73","D7","TotalG","SARS","N",NA,100
