"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC061xCC039","X8048x15155","132","DRECHAL","SARS","S",173.205080756888,1732.05080756888,173.205080756888,3.47712125471966,2.47712125471966,3e+06
"CC062xCC072","X5306x16521","91","DRECHAL","SARS","S",54.7722557505166,1000,547.722557505166,3.47712125471966,2.47712125471966,1e+06
"CC062xCC072","X5306x16521","92","DRECHAL","SARS","S",54.7722557505166,547.722557505166,547.722557505166,2,2,1e+06
"CC062xCC072","X5306x16521","97","DRECHAL","SARS","S",100,547.722557505166,547.722557505166,3.47712125471966,3.47712125471966,3e+05
"CC065xCC072","X5119x16521","92","DRECHAL","SARS","S",316.227766016838,1000,316.227766016838,3.47712125471966,0,1e+06
"CC065xCC072","X5119x16521","93","DRECHAL","SARS","S",173.205080756888,547.722557505166,173.205080756888,3,0,1e+06
"CC065xCC072","X5119x16521","94","DRECHAL","SARS","S",173.205080756888,547.722557505166,316.227766016838,3,0,1e+06
"CC070xCC003","X16034x13067","104","DRECHAL","SARS","S",17.3205080756888,316.227766016838,173.205080756888,3,0,1e+06
"CC070xCC003","X16034x13067","105","DRECHAL","SARS","S",54.7722557505166,316.227766016838,173.205080756888,3.47712125471966,0,1e+06
"CC070xCC003","X16034x13067","98","DRECHAL","SARS","S",100,316.227766016838,100,3,0,3e+05
"CC071xCC053","X16785x773","80","DRECHAL","SARS","S",316.227766016838,316.227766016838,173.205080756888,3.47712125471966,2,3e+05
