"RIX","ID","day","virus","cohort","RIX_ID"
"CC070xCC003",39,10,"Influenza","6_15vi","16034x13067_39"
"CC070xCC003",17,2,"Mock","5_15v","16034x13067_17"
"CC070xCC003",85,7,"Influenza","7_15vii","16034x13067_85"
"CC070xCC003",5,4,"Influenza","5_15v","16034x13067_5"
"CC070xCC003",38,7,"Influenza","6_15vi","16034x13067_38"
"CC070xCC003",83,45,"Influenza","7_15vii","16034x13067_83"
"CC070xCC003",41,15,"Mock","6_15vi","16034x13067_41"
"CC070xCC003",4,4,"Mock","5_15v","16034x13067_4"
"CC070xCC003",35,7,"Influenza","6_15vi","16034x13067_35"
"CC037xCC057",14,7,"Influenza","8_14viii","16072x3393_14"
"CC037xCC057",17,7,"Influenza","8_14viii","16072x3393_17"
"CC037xCC057",21,4,"Mock","8_14viii","16072x3393_21"
"CC037xCC057",13,7,"Influenza","8_14viii","16072x3393_13"
"CC037xCC057",15,7,"Influenza","8_14viii","16072x3393_15"
"CC037xCC057",47,4,"Influenza","8_14viii","16072x3393_47"
"CC037xCC057",207,2,"Influenza","10_14x","16072x3393_207"
"CC037xCC057",209,2,"Influenza","10_14x","16072x3393_209"
"CC037xCC057",46,4,"Influenza","8_14viii","16072x3393_46"
"CC037xCC057",208,2,"Influenza","10_14x","16072x3393_208"
"CC037xCC057",206,2,"Influenza","10_14x","16072x3393_206"
"CC037xCC057",120,15,"Influenza","9_14ix","16072x3393_120"
"CC037xCC057",210,2,"Influenza","10_14x","16072x3393_210"
"CC037xCC057",2,4,"Mock","8_14viii","16072x3393_2"
"CC037xCC057",121,10,"Influenza","9_14ix","16072x3393_121"
"CC037xCC057",70,4,"Influenza","8_14viii","16072x3393_70"
"CC037xCC057",142,45,"Influenza","9_14ix","16072x3393_142"
"CC037xCC057",143,45,"Influenza","9_14ix","16072x3393_143"
"CC037xCC057",119,15,"Influenza","9_14ix","16072x3393_119"
"CC037xCC057",99,15,"Mock","9_14ix","16072x3393_99"
"CC037xCC057",222,2,"Mock","10_14x","16072x3393_222"
"CC037xCC057",218,2,"Mock","10_14x","16072x3393_218"
"CC037xCC057",219,2,"Mock","10_14x","16072x3393_219"
"CC037xCC057",221,2,"Mock","10_14x","16072x3393_221"
"CC037xCC057",1,4,"Mock","8_14viii","16072x3393_1"
"CC037xCC057",148,10,"Influenza","9_14ix","16072x3393_148"
"CC037xCC057",117,10,"Influenza","9_14ix","16072x3393_117"
"CC037xCC057",94,15,"Mock","9_14ix","16072x3393_94"
"CC037xCC057",220,2,"Mock","10_14x","16072x3393_220"
"CC037xCC057",93,15,"Mock","9_14ix","16072x3393_93"
"CC037xCC057",145,45,"Influenza","9_14ix","16072x3393_145"
"CC037xCC057",144,45,"Influenza","9_14ix","16072x3393_144"
"CC037xCC057",118,15,"Influenza","9_14ix","16072x3393_118"
"CC037xCC057",146,45,"Influenza","9_14ix","16072x3393_146"
"CC037xCC057",147,45,"Influenza","9_14ix","16072x3393_147"
"CC037xCC046",43,15,"Mock","6_15vi","16072x5346_43"
"CC037xCC046",37,15,"Mock","6_15vi","16072x5346_37"
"CC037xCC046",42,2,"Influenza","6_15vi","16072x5346_42"
"CC037xCC046",50,4,"Influenza","6_15vi","16072x5346_50"
"CC037xCC046",36,15,"Influenza","6_15vi","16072x5346_36"
"CC037xCC046",47,2,"Influenza","6_15vi","16072x5346_47"
"CC037xCC046",44,4,"Influenza","6_15vi","16072x5346_44"
"CC037xCC046",2,7,"Influenza","6_15vi","16072x5346_2"
"CC037xCC046",20,2,"Mock","6_15vi","16072x5346_20"
"CC037xCC046",49,4,"Influenza","6_15vi","16072x5346_49"
"CC037xCC046",5,2,"Mock","6_15vi","16072x5346_5"
"CC037xCC046",4,4,"Mock","6_15vi","16072x5346_4"
"CC037xCC046",45,2,"Influenza","6_15vi","16072x5346_45"
"CC037xCC046",48,2,"Influenza","6_15vi","16072x5346_48"
"CC037xCC046",9,10,"Influenza","6_15vi","16072x5346_9"
"CC037xCC046",19,7,"Influenza","6_15vi","16072x5346_19"
"CC037xCC046",30,15,"Mock","6_15vi","16072x5346_30"
"CC037xCC046",3,2,"Mock","6_15vi","16072x5346_3"
"CC037xCC046",1,7,"Influenza","6_15vi","16072x5346_1"
"CC037xCC046",29,15,"Influenza","6_15vi","16072x5346_29"
"CC037xCC046",21,4,"Mock","6_15vi","16072x5346_21"
"CC037xCC046",10,10,"Influenza","6_15vi","16072x5346_10"
"CC037xCC046",24,15,"Influenza","6_15vi","16072x5346_24"
"CC037xCC046",23,10,"Influenza","6_15vi","16072x5346_23"
"CC037xCC046",51,4,"Influenza","6_15vi","16072x5346_51"
"CC037xCC046",6,4,"Mock","6_15vi","16072x5346_6"
"CC004xCC011",83,15,"Influenza","1_13i","16188x3252_83"
"CC004xCC011",196,2,"Influenza","6_13vi","16188x3252_196"
"CC004xCC011",198,10,"Influenza","6_13vi","16188x3252_198"
"CC004xCC011",195,2,"Influenza","6_13vi","16188x3252_195"
"CC004xCC011",227,1,"Mock","7_13vii","16188x3252_227"
"CC004xCC011",197,2,"Mock","6_13vi","16188x3252_197"
"CC004xCC011",228,1,"Mock","7_13vii","16188x3252_228"
"CC004xCC011",204,2,"Influenza","6_13vi","16188x3252_204"
"CC004xCC011",58,15,"Mock","1_13i","16188x3252_58"
"CC004xCC011",217,10,"Influenza","6_13vi","16188x3252_217"
"CC004xCC011",215,2,"Mock","6_13vi","16188x3252_215"
"CC004xCC011",84,15,"Mock","1_13i","16188x3252_84"
"CC004xCC011",226,1,"Mock","7_13vii","16188x3252_226"
"CC004xCC011",81,15,"Influenza","1_13i","16188x3252_81"
"CC004xCC011",66,15,"Mock","1_13i","16188x3252_66"
"CC004xCC011",233,1,"Influenza","7_13vii","16188x3252_233"
"CC004xCC011",235,1,"Influenza","7_13vii","16188x3252_235"
"CC004xCC011",238,15,"Influenza","7_13vii","16188x3252_238"
"CC004xCC011",154,45,"Influenza","4_13iv","16188x3252_154"
"CC004xCC011",199,10,"Influenza","6_13vi","16188x3252_199"
"CC004xCC011",236,15,"Influenza","7_13vii","16188x3252_236"
"CC004xCC011",85,15,"Influenza","1_13i","16188x3252_85"
"CC004xCC011",216,2,"Mock","6_13vi","16188x3252_216"
"CC004xCC011",98,4,"Influenza","1_13i","16188x3252_98"
"CC004xCC011",234,1,"Influenza","7_13vii","16188x3252_234"
"CC004xCC011",189,4,"Mock","5_13v","16188x3252_189"
"CC004xCC011",97,4,"Influenza","1_13i","16188x3252_97"
"CC004xCC011",155,45,"Influenza","4_13iv","16188x3252_155"
"CC004xCC011",188,4,"Mock","5_13v","16188x3252_188"
"CC004xCC011",96,4,"Influenza","1_13i","16188x3252_96"
"CC004xCC011",218,10,"Influenza","6_13vi","16188x3252_218"
"CC004xCC011",187,7,"Influenza","5_13v","16188x3252_187"
"CC004xCC011",185,7,"Influenza","5_13v","16188x3252_185"
"CC004xCC011",186,7,"Influenza","5_13v","16188x3252_186"
"CC004xCC011",237,15,"Influenza","7_13vii","16188x3252_237"
"CC004xCC011",160,45,"Influenza","4_13iv","16188x3252_160"
"CC004xCC011",82,15,"Influenza","1_13i","16188x3252_82"
"CC004xCC011",184,4,"Mock","5_13v","16188x3252_184"
"CC004xCC012",106,15,"Mock","1_14i","16188x8005_106"
"CC004xCC012",101,2,"Mock","12_13xii","16188x8005_101"
"CC004xCC012",99,2,"Influenza","12_13xii","16188x8005_99"
"CC004xCC012",82,15,"Influenza","1_14i","16188x8005_82"
"CC004xCC012",93,2,"Influenza","12_13xii","16188x8005_93"
"CC004xCC012",81,15,"Influenza","1_14i","16188x8005_81"
"CC004xCC012",92,15,"Mock","1_14i","16188x8005_92"
"CC004xCC012",83,15,"Influenza","1_14i","16188x8005_83"
"CC004xCC012",91,15,"Mock","1_14i","16188x8005_91"
"CC004xCC012",98,2,"Influenza","12_13xii","16188x8005_98"
"CC004xCC012",95,2,"Mock","12_13xii","16188x8005_95"
"CC004xCC012",117,4,"Mock","12_13xii","16188x8005_117"
"CC004xCC012",107,45,"Influenza","12_13xii","16188x8005_107"
"CC004xCC012",77,45,"Influenza","12_13xii","16188x8005_77"
"CC004xCC012",102,4,"Influenza","12_13xii","16188x8005_102"
"CC004xCC012",94,2,"Mock","12_13xii","16188x8005_94"
"CC004xCC012",84,7,"Influenza","12_13xii","16188x8005_84"
"CC004xCC012",74,10,"Influenza","11_13xi","16188x8005_74"
"CC004xCC012",118,4,"Mock","12_13xii","16188x8005_118"
"CC004xCC012",75,10,"Influenza","11_13xi","16188x8005_75"
"CC004xCC012",85,7,"Influenza","12_13xii","16188x8005_85"
"CC004xCC012",108,45,"Influenza","12_13xii","16188x8005_108"
"CC004xCC012",110,4,"Influenza","12_13xii","16188x8005_110"
"CC004xCC012",114,4,"Mock","12_13xii","16188x8005_114"
"CC004xCC012",111,4,"Influenza","12_13xii","16188x8005_111"
"CC004xCC012",112,7,"Influenza","12_13xii","16188x8005_112"
"CC004xCC012",113,7,"Influenza","12_13xii","16188x8005_113"
"CC004xCC012",73,10,"Influenza","11_13xi","16188x8005_73"
"CC005xCC001",84,2,"Mock","10_13x","16211x13140_84"
"CC005xCC001",6,4,"Mock","4_13iv","16211x13140_6"
"CC005xCC001",70,15,"Mock","9_13ix","16211x13140_70"
"CC005xCC001",65,15,"Influenza","9_13ix","16211x13140_65"
"CC005xCC001",83,2,"Mock","10_13x","16211x13140_83"
"CC005xCC001",13,4,"Mock","4_13iv","16211x13140_13"
"CC005xCC001",59,15,"Mock","9_13ix","16211x13140_59"
"CC005xCC001",7,4,"Influenza","4_13iv","16211x13140_7"
"CC005xCC001",11,7,"Influenza","4_13iv","16211x13140_11"
"CC005xCC001",15,4,"Influenza","4_13iv","16211x13140_15"
"CC005xCC001",12,7,"Influenza","4_13iv","16211x13140_12"
"CC005xCC001",5,7,"Influenza","4_13iv","16211x13140_5"
"CC005xCC001",64,15,"Influenza","9_13ix","16211x13140_64"
"NAxNA",51,10,"Influenza","6_13vi","16211X13140_51"
"CC005xCC001",8,4,"Influenza","4_13iv","16211x13140_8"
"NAxNA",52,10,"Influenza","6_13vi","16211X13140_52"
"CC005xCC001",79,2,"Influenza","10_13x","16211x13140_79"
"NAxNA",50,10,"Influenza","6_13vi","16211X13140_50"
"CC005xCC001",129,45,"Influenza","11_13xi","16211x13140_129"
"CC005xCC001",14,4,"Mock","4_13iv","16211x13140_14"
"CC005xCC001",58,15,"Mock","9_13ix","16211x13140_58"
"CC005xCC001",54,15,"Influenza","9_13ix","16211x13140_54"
"CC005xCC001",78,2,"Influenza","10_13x","16211x13140_78"
"CC005xCC001",16,4,"Influenza","4_13iv","16211x13140_16"
"CC005xCC001",128,45,"Influenza","11_13xi","16211x13140_128"
"CC005xCC001",80,2,"Influenza","10_13x","16211x13140_80"
"CC005xCC001",127,45,"Influenza","11_13xi","16211x13140_127"
"CC005xCC001",81,2,"Mock","10_13x","16211x13140_81"
"CC005xCC001",120,45,"Influenza","11_13xi","16211x13140_120"
"CC005xCC001",82,2,"Mock","10_13x","16211x13140_82"
"CC005xCC001",121,45,"Influenza","11_13xi","16211x13140_121"
"CC005xCC001",126,45,"Influenza","11_13xi","16211x13140_126"
"CC005xCC040",89,4,"Influenza","5_14v","16211x16557_89"
"CC005xCC040",88,4,"Influenza","5_14v","16211x16557_88"
"CC005xCC040",57,2,"Mock","4_14iv","16211x16557_57"
"CC005xCC040",58,2,"Mock","4_14iv","16211x16557_58"
"CC005xCC040",96,4,"Mock","5_14v","16211x16557_96"
"CC005xCC040",87,4,"Influenza","5_14v","16211x16557_87"
"CC005xCC040",91,45,"Influenza","5_14v","16211x16557_91"
"CC005xCC040",133,15,"Influenza","8_14viii","16211x16557_133"
"CC005xCC040",94,10,"Influenza","5_14v","16211x16557_94"
"CC005xCC040",50,2,"Influenza","4_14iv","16211x16557_50"
"CC005xCC040",92,4,"Mock","5_14v","16211x16557_92"
"CC005xCC040",93,4,"Mock","5_14v","16211x16557_93"
"CC005xCC040",134,15,"Influenza","8_14viii","16211x16557_134"
"CC005xCC040",95,45,"Influenza","5_14v","16211x16557_95"
"CC005xCC040",135,15,"Influenza","8_14viii","16211x16557_135"
"CC005xCC040",59,2,"Mock","4_14iv","16211x16557_59"
"CC005xCC040",45,2,"Influenza","4_14iv","16211x16557_45"
"CC005xCC040",90,10,"Influenza","5_14v","16211x16557_90"
"CC005xCC040",98,45,"Influenza","5_14v","16211x16557_98"
"CC005xCC040",36,7,"Influenza","3_14iii","16211x16557_36"
"CC005xCC040",44,7,"Influenza","3_14iii","16211x16557_44"
"CC005xCC040",97,10,"Influenza","5_14v","16211x16557_97"
"CC005xCC040",38,7,"Influenza","3_14iii","16211x16557_38"
"CC005xCC040",51,2,"Influenza","4_14iv","16211x16557_51"
"CC005xCC040",129,15,"Influenza","8_14viii","16211x16557_129"
"CC005xCC038",65,45,"Influenza","4_16iv","16211x8049_65"
"CC005xCC038",129,7,"Influenza","7_16vii","16211x8049_129"
"CC005xCC038",5,2,"Influenza","2_16ii","16211x8049_5"
"CC005xCC038",68,45,"Influenza","4_16iv","16211x8049_68"
"CC005xCC038",128,7,"Influenza","7_16vii","16211x8049_128"
"CC005xCC038",130,7,"Influenza","7_16vii","16211x8049_130"
"CC005xCC038",24,4,"Mock","2_16ii","16211x8049_24"
"CC005xCC038",55,7,"Influenza","3_16iii","16211x8049_55"
"CC005xCC038",69,45,"Influenza","4_16iv","16211x8049_69"
"CC005xCC038",50,7,"Influenza","3_16iii","16211x8049_50"
"CC005xCC038",13,2,"Influenza","2_16ii","16211x8049_13"
"CC005xCC038",57,15,"Mock","3_16iii","16211x8049_57"
"CC005xCC038",23,2,"Influenza","2_16ii","16211x8049_23"
"CC005xCC038",25,2,"Mock","2_16ii","16211x8049_25"
"CC005xCC038",42,4,"Influenza","2_16ii","16211x8049_42"
"CC005xCC038",56,15,"Influenza","3_16iii","16211x8049_56"
"CC005xCC038",61,15,"Influenza","3_16iii","16211x8049_61"
"CC005xCC038",62,15,"Mock","3_16iii","16211x8049_62"
"CC005xCC038",37,2,"Mock","2_16ii","16211x8049_37"
"CC005xCC038",43,4,"Influenza","2_16ii","16211x8049_43"
"CC005xCC038",63,15,"Mock","3_16iii","16211x8049_63"
"CC005xCC038",18,4,"Influenza","2_16ii","16211x8049_18"
"CC005xCC038",15,2,"Mock","2_16ii","16211x8049_15"
"CC005xCC038",17,4,"Influenza","2_16ii","16211x8049_17"
"CC005xCC038",14,4,"Mock","2_16ii","16211x8049_14"
"CC005xCC038",30,4,"Mock","2_16ii","16211x8049_30"
"CC005xCC038",60,15,"Influenza","3_16iii","16211x8049_60"
"CC005xCC038",51,7,"Influenza","3_16iii","16211x8049_51"
"CC005xCC020",31,10,"Influenza","2_16ii","16211x8054_31"
"CC005xCC020",16,10,"Influenza","2_16ii","16211x8054_16"
"CC005xCC020",38,10,"Influenza","2_16ii","16211x8054_38"
"CC049xCC036",1,NA,NA,"12_14_xii","16296x477_1"
"CC049xCC036",2,NA,NA,"12_14_xii","16296x477_2"
"CC049xCC036",5,NA,NA,"12_14_xii","16296x477_5"
"CC049xCC036",6,NA,NA,"12_14_xii","16296x477_6"
"CC049xCC036",42,45,"Influenza","2_15ii","16296x477_42"
"CC049xCC036",62,2,"Mock","3_15iii","16296x477_62"
"CC049xCC036",51,2,"Influenza","3_15iii","16296x477_51"
"CC049xCC036",52,2,"Influenza","3_15iii","16296x477_52"
"CC049xCC036",30,7,"Influenza","1_15i","16296x477_30"
"CC049xCC036",60,2,"Mock","3_15iii","16296x477_60"
"CC049xCC036",61,2,"Mock","3_15iii","16296x477_61"
"CC049xCC036",23,7,"Influenza","1_15i","16296x477_23"
"CC049xCC036",35,45,"Influenza","2_15ii","16296x477_35"
"CC049xCC036",34,45,"Influenza","2_15ii","16296x477_34"
"CC049xCC036",37,45,"Influenza","2_15ii","16296x477_37"
"CC049xCC036",24,7,"Influenza","1_15i","16296x477_24"
"CC049xCC036",36,45,"Influenza","2_15ii","16296x477_36"
"CC049xCC036",59,2,"Influenza","3_15iii","16296x477_59"
"CC041xCC012",190,15,"Influenza","7_13vii","16441x8005_190"
"CC041xCC012",191,15,"Influenza","7_13vii","16441x8005_191"
"CC041xCC012",182,15,"Mock","7_13vii","16441x8005_182"
"CC041xCC012",222,1,"Influenza","7_13vii","16441x8005_222"
"CC041xCC012",184,2,"Influenza","7_13vii","16441x8005_184"
"CC041xCC012",183,15,"Mock","7_13vii","16441x8005_183"
"CC041xCC012",143,1,"Influenza","7_13vii","16441x8005_143"
"CC041xCC012",75,45,"Influenza","5_13v","16441x8005_75"
"CC041xCC012",118,2,"Mock","6_13vi","16441x8005_118"
"CC041xCC012",131,10,"Influenza","6_13vi","16441x8005_131"
"CC041xCC012",123,2,"Influenza","6_13vi","16441x8005_123"
"CC041xCC012",74,7,"Influenza","5_13v","16441x8005_74"
"CC041xCC012",88,4,"Influenza","5_13v","16441x8005_88"
"CC041xCC012",76,45,"Influenza","5_13v","16441x8005_76"
"CC041xCC012",209,1,"Mock","7_13vii","16441x8005_209"
"CC041xCC012",154,15,"Influenza","7_13vii","16441x8005_154"
"CC041xCC012",132,10,"Influenza","6_13vi","16441x8005_132"
"CC041xCC012",122,2,"Influenza","6_13vi","16441x8005_122"
"CC041xCC012",137,10,"Influenza","6_13vi","16441x8005_137"
"CC041xCC012",210,15,"Mock","7_13vii","16441x8005_210"
"CC041xCC012",223,1,"Influenza","7_13vii","16441x8005_223"
"CC041xCC012",181,1,"Mock","7_13vii","16441x8005_181"
"CC041xCC012",201,2,"Mock","7_13vii","16441x8005_201"
"CC041xCC012",202,2,"Mock","7_13vii","16441x8005_202"
"CC041xCC012",225,2,"Mock","7_13vii","16441x8005_225"
"CC041xCC012",87,4,"Influenza","5_13v","16441x8005_87"
"CC041xCC012",185,2,"Influenza","7_13vii","16441x8005_185"
"CC041xCC012",180,1,"Mock","7_13vii","16441x8005_180"
"CC041xCC012",86,4,"Mock","5_13v","16441x8005_86"
"CC041xCC012",211,2,"Influenza","7_13vii","16441x8005_211"
"CC041xCC012",83,4,"Influenza","5_13v","16441x8005_83"
"CC041xCC012",72,7,"Influenza","5_13v","16441x8005_72"
"CC041xCC012",73,7,"Influenza","5_13v","16441x8005_73"
"CC041xCC012",124,2,"Influenza","6_13vi","16441x8005_124"
"CC041xCC012",117,2,"Mock","6_13vi","16441x8005_117"
"CC041xCC012",82,4,"Mock","5_13v","16441x8005_82"
"CC041xCC012",130,2,"Mock","6_13vi","16441x8005_130"
"CC041xCC012",81,4,"Mock","5_13v","16441x8005_81"
"CC041xCC012",80,45,"Influenza","5_13v","16441x8005_80"
"CC041xCC016",86,4,"Influenza","7_14vii","16441x8024_86"
"CC041xCC016",100,15,"Influenza","8_14viii","16441x8024_100"
"CC041xCC016",84,4,"Influenza","7_14vii","16441x8024_84"
"CC041xCC016",57,2,"Mock","5_14v","16441x8024_57"
"CC041xCC016",114,7,"Influenza","8_14viii","16441x8024_114"
"CC041xCC016",106,7,"Influenza","8_14viii","16441x8024_106"
"CC041xCC016",102,15,"Mock","8_14viii","16441x8024_102"
"CC041xCC016",85,4,"Influenza","7_14vii","16441x8024_85"
"CC041xCC016",101,15,"Influenza","8_14viii","16441x8024_101"
"CC041xCC016",103,15,"Mock","8_14viii","16441x8024_103"
"CC041xCC016",105,7,"Influenza","8_14viii","16441x8024_105"
"CC041xCC016",91,15,"Influenza","8_14viii","16441x8024_91"
"CC041xCC016",104,15,"Mock","8_14viii","16441x8024_104"
"CC041xCC016",112,7,"Influenza","8_14viii","16441x8024_112"
"CC041xCC016",80,4,"Mock","7_14vii","16441x8024_80"
"CC041xCC016",83,10,"Influenza","7_14vii","16441x8024_83"
"CC041xCC016",113,7,"Influenza","8_14viii","16441x8024_113"
"CC041xCC016",78,4,"Mock","7_14vii","16441x8024_78"
"CC041xCC016",49,2,"Mock","5_14v","16441x8024_49"
"CC041xCC016",79,4,"Mock","7_14vii","16441x8024_79"
"CC041xCC016",81,10,"Influenza","7_14vii","16441x8024_81"
"CC041xCC016",38,2,"Influenza","5_14v","16441x8024_38"
"CC041xCC016",37,2,"Influenza","5_14v","16441x8024_37"
"CC041xCC016",40,45,"Influenza","5_14v","16441x8024_40"
"CC041xCC016",82,10,"Influenza","7_14vii","16441x8024_82"
"CC041xCC016",41,45,"Influenza","5_14v","16441x8024_41"
"CC041xCC016",39,45,"Influenza","5_14v","16441x8024_39"
"CC041xCC016",50,2,"Influenza","5_14v","16441x8024_50"
"CC041xCC016",42,45,"Influenza","5_14v","16441x8024_42"
"CC041xCC016",56,2,"Mock","5_14v","16441x8024_56"
"CC019xCC002",239,4,"Mock","3_15iii","16513x15156_239"
"CC019xCC002",42,7,"Influenza","8_13viii","16513x15156_42"
"CC019xCC002",43,7,"Influenza","8_13viii","16513x15156_43"
"CC019xCC002",44,7,"Influenza","8_13viii","16513x15156_44"
"CC019xCC002",63,15,"Mock","10_13x","16513x15156_63"
"CC019xCC002",277,2,"Influenza","3_15iii","16513x15156_277"
"CC019xCC002",110,2,"Influenza","12_13xii","16513x15156_110"
"CC019xCC002",251,4,"Influenza","2_15ii","16513x15156_251"
"CC019xCC002",109,2,"Influenza","12_13xii","16513x15156_109"
"CC019xCC002",289,4,"Mock","3_15iii","16513x15156_289"
"CC019xCC002",151,4,"Mock","2_14ii","16513x15156_151"
"CC019xCC002",150,4,"Mock","2_14ii","16513x15156_150"
"CC019xCC002",101,45,"Influenza","11_13xi","16513x15156_101"
"CC019xCC002",140,7,"Influenza","1_14i","16513x15156_140"
"CC019xCC002",115,2,"Mock","12_13xii","16513x15156_115"
"CC019xCC002",257,4,"Influenza","2_15ii","16513x15156_257"
"CC019xCC002",107,2,"Influenza","12_13xii","16513x15156_107"
"CC019xCC002",108,2,"Influenza","12_13xii","16513x15156_108"
"CC019xCC002",103,45,"Influenza","11_13xi","16513x15156_103"
"CC019xCC002",149,7,"Influenza","1_14i","16513x15156_149"
"CC019xCC002",256,4,"Influenza","2_15ii","16513x15156_256"
"CC019xCC002",237,2,"Influenza","1_15i","16513x15156_237"
"CC019xCC002",141,7,"Influenza","1_14i","16513x15156_141"
"CC019xCC002",70,15,"Influenza","10_13x","16513x15156_70"
"CC019xCC002",241,10,"Influenza","1_15i","16513x15156_241"
"CC019xCC002",245,2,"Mock","1_15i","16513x15156_245"
"CC019xCC002",90,15,"Mock","10_13x","16513x15156_90"
"CC019xCC002",102,45,"Influenza","11_13xi","16513x15156_102"
"CC019xCC002",302,10,"Influenza","4_15iv","16513x15156_302"
"CC019xCC002",104,45,"Influenza","11_13xi","16513x15156_104"
"CC019xCC002",240,10,"Influenza","1_15i","16513x15156_240"
"CC019xCC002",243,2,"Mock","1_15i","16513x15156_243"
"CC019xCC002",73,15,"Mock","10_13x","16513x15156_73"
"CC019xCC002",154,4,"Influenza","2_14ii","16513x15156_154"
"CC019xCC002",246,4,"Influenza","2_15ii","16513x15156_246"
"CC019xCC002",281,2,"Mock","3_15iii","16513x15156_281"
"CC019xCC002",242,2,"Mock","1_15i","16513x15156_242"
"CC019xCC002",152,4,"Mock","2_14ii","16513x15156_152"
"CC019xCC002",312,10,"Influenza","4_15iv","16513x15156_312"
"CC019xCC002",116,2,"Mock","12_13xii","16513x15156_116"
"CC019xCC002",255,4,"Influenza","2_15ii","16513x15156_255"
"CC019xCC002",262,4,"Mock","2_15ii","16513x15156_262"
"CC019xCC002",91,15,"Mock","10_13x","16513x15156_91"
"CC019xCC002",278,2,"Influenza","3_15iii","16513x15156_278"
"CC019xCC002",117,2,"Mock","12_13xii","16513x15156_117"
"CC019xCC002",72,15,"Influenza","10_13x","16513x15156_72"
"CC019xCC002",269,2,"Influenza","3_15iii","16513x15156_269"
"CC019xCC002",280,2,"Mock","3_15iii","16513x15156_280"
"CC019xCC002",288,4,"Mock","3_15iii","16513x15156_288"
"CC019xCC002",239,10,"Influenza","1_15i","16513x15156_239"
"CC019xCC002",166,4,"Influenza","2_14ii","16513x15156_166"
"CC019xCC002",238,2,"Influenza","1_15i","16513x15156_238"
"CC019xCC002",261,4,"Mock","2_15ii","16513x15156_261"
"CC019xCC002",270,2,"Influenza","3_15iii","16513x15156_270"
"CC019xCC002",304,10,"Influenza","4_15iv","16513x15156_304"
"CC019xCC002",153,4,"Influenza","2_14ii","16513x15156_153"
"CC019xCC002",263,4,"Mock","2_15ii","16513x15156_263"
"CC019xCC002",284,2,"Mock","3_15iii","16513x15156_284"
"CC019xCC002",229,2,"Influenza","1_15i","16513x15156_229"
"CC019xCC002",71,15,"Influenza","10_13x","16513x15156_71"
"CC019xCC004",217,4,"Influenza","1_15i","16513x16188_217"
"CC019xCC004",46,4,"Influenza","12_13xii","16513x16188_46"
"CC019xCC004",133,10,"Influenza","2_14ii","16513x16188_133"
"CC019xCC004",137,45,"Influenza","4_14iv","16513x16188_137"
"CC019xCC004",214,4,"Influenza","1_15i","16513x16188_214"
"CC019xCC004",143,45,"Influenza","4_14iv","16513x16188_143"
"CC019xCC004",32,7,"Influenza","12_13xii","16513x16188_32"
"CC019xCC004",40,4,"Mock","12_13xii","16513x16188_40"
"CC019xCC004",36,4,"Influenza","12_13xii","16513x16188_36"
"CC019xCC004",35,7,"Influenza","12_13xii","16513x16188_35"
"CC019xCC004",134,10,"Influenza","2_14ii","16513x16188_134"
"CC019xCC004",136,45,"Influenza","4_14iv","16513x16188_136"
"CC019xCC004",142,45,"Influenza","4_14iv","16513x16188_142"
"CC019xCC004",135,10,"Influenza","2_14ii","16513x16188_135"
"CC019xCC004",8,15,"Mock","10_13x","16513x16188_8"
"CC019xCC004",215,4,"Influenza","1_15i","16513x16188_215"
"CC019xCC004",14,15,"Influenza","10_13x","16513x16188_14"
