"RIX","ID","day","dam","sire","isotype","antigen_virus","antigen","assay_date","virus","cohort","RIX_ID","AUC"
"CC033xCC068","51","45","8033","16768","IgG2b","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",1.12091979847804
"CC033xCC068","51","45","8033","16768","IgG3","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",0.119045533476615
"CC033xCC068","51","45","8033","16768","IgG1","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",0.382675917142016
"CC033xCC068","51","45","8033","16768","TotalG","Influenza","HA","2016_12_14","Influenza","9_15ix","8033x16768_51",6.66867810165544
"CC033xCC068","6","15","8033","16768","IgM","Influenza","HA","2016_08_16","Influenza","8_15viii","8033x16768_6",1.07835138625613
"CC033xCC068","6","15","8033","16768","IgG1","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_6",6.28147196893397
"CC033xCC068","6","15","8033","16768","IgM","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_6",2.70161058548932
"CC033xCC068","6","15","8033","16768","IgG2b","Influenza","HA","2016_08_16","Influenza","8_15viii","8033x16768_6",3.48407037272137
"CC033xCC068","6","15","8033","16768","IgG2b","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_6",1.47572321491718
"CC033xCC068","6","15","8033","16768","IgG1","Influenza","HA","2016_08_16","Influenza","8_15viii","8033x16768_6",6.5968962198779
"CC033xCC068","6","15","8033","16768","IgG3","Influenza","HA","2016_08_16","Influenza","8_15viii","8033x16768_6",2.20759770393255
"CC033xCC068","6","15","8033","16768","IgG3","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_6",1.3288931393087
"CC033xCC068","6","15","8033","16768","TotalG","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_6",7.04891310587268
"CC033xCC068","6","15","8033","16768","TotalG","Influenza","HA","2016_08_16","Influenza","8_15viii","8033x16768_6",7.56706015151891
"CC033xCC068","6","15","8033","16768","IgG2ac","Influenza","HA","2016_08_16","Influenza","8_15viii","8033x16768_6",6.24114855811782
"CC033xCC068","6","15","8033","16768","IgG2ac","Influenza","HA","2017_07_10","Influenza","8_15viii","8033x16768_6",5.7957334083066
"CC033xCC068","9","10","8033","16768","IgG2b","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_9",1.31573520041817
"CC033xCC068","9","10","8033","16768","IgG3","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_9",0.634181461864621
"CC033xCC068","9","10","8033","16768","IgG2ac","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_9",2.00777695347073
"CC033xCC068","9","10","8033","16768","TotalG","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_9",2.63810324865515
"CC033xCC068","9","10","8033","16768","IgM","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_9",0.442985998373492
"CC033xCC068","9","10","8033","16768","IgG1","Influenza","HA","2016_02_22","Influenza","8_15viii","8033x16768_9",0.0698887146558203
"CC034xCC016","28","45","5080","8024","IgG2ac","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_28",7.64401106163218
"CC034xCC016","28","45","5080","8024","IgG1","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_28",7.98857969786803
"CC034xCC016","28","45","5080","8024","IgG3","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_28",2.95100397662499
"CC034xCC016","28","45","5080","8024","TotalG","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_28",9.55575894740622
"CC034xCC016","28","45","5080","8024","IgM","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_28",0.107068412221895
"CC034xCC016","28","45","5080","8024","IgG2b","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_28",6.24318121003766
"CC034xCC016","29","45","5080","8024","IgG2ac","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_29",7.31229871214628
"CC034xCC016","29","45","5080","8024","IgG2b","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_29",5.0911649960847
"CC034xCC016","29","45","5080","8024","IgG3","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_29",4.35593976504202
"CC034xCC016","29","45","5080","8024","TotalG","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_29",8.69256970067955
"CC034xCC016","29","45","5080","8024","IgM","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_29",0.13327742931164
"CC034xCC016","29","45","5080","8024","IgG1","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_29",5.35884158526857
"CC034xCC016","30","45","5080","8024","IgG2ac","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_30",7.27704393756598
"CC034xCC016","30","45","5080","8024","IgG1","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_30",8.37430848532083
"CC034xCC016","30","45","5080","8024","IgG2b","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_30",6.39757348110359
"CC034xCC016","30","45","5080","8024","TotalG","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_30",9.66546485611374
"CC034xCC016","30","45","5080","8024","IgM","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_30",0.116587958571008
"CC034xCC016","30","45","5080","8024","IgG3","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_30",4.95560324865516
"CC034xCC016","31","45","5080","8024","IgM","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_31",0.0864213665756569
"CC034xCC016","31","45","5080","8024","IgG1","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_31",6.69576628424039
"CC034xCC016","31","45","5080","8024","TotalG","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_31",9.37793220419391
"CC034xCC016","31","45","5080","8024","IgG3","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_31",1.55051797825149
"CC034xCC016","31","45","5080","8024","IgG2ac","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_31",8.32337712155668
"CC034xCC016","31","45","5080","8024","IgG2b","Influenza","HA","2015_04_27","Influenza","3_14iii","5080x8024_31",5.9768742371884
"CC034xCC016","35","15","5080","8024","TotalG","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_35",6.62694931420262
"CC034xCC016","35","15","5080","8024","IgG2b","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_35",3.17634536569262
"CC034xCC016","35","15","5080","8024","IgG1","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_35",1.46297199674698
"CC034xCC016","35","15","5080","8024","IgG3","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_35",2.28878451431885
"CC034xCC016","35","15","5080","8024","IgG2ac","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_35",5.57190688910823
"CC034xCC016","35","15","5080","8024","IgM","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_35",0.376300084042974
"CC034xCC016","36","15","5080","8024","IgG2b","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_36",1.90140602086547
"CC034xCC016","36","15","5080","8024","IgG1","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_36",1.57292623925643
"CC034xCC016","36","15","5080","8024","TotalG","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_36",7.94348174210852
"CC034xCC016","36","15","5080","8024","IgG2ac","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_36",7.03926295184422
"CC034xCC016","36","15","5080","8024","IgG3","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_36",6.2779950716932
"CC034xCC016","36","15","5080","8024","IgM","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_36",0.351829627580589
"CC034xCC016","38","15","5080","8024","IgG2ac","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_38",6.07227938981112
"CC034xCC016","38","15","5080","8024","IgG2b","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_38",3.55070476082477
"CC034xCC016","38","15","5080","8024","IgG1","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_38",1.14058350610511
"CC034xCC016","38","15","5080","8024","TotalG","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_38",7.16966166368854
"CC034xCC016","38","15","5080","8024","IgG3","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_38",4.98748529851863
"CC034xCC016","38","15","5080","8024","IgM","Influenza","HA","2015_05_06","Influenza","4_14iv","5080x8024_38",0.45254841784489
"CC034xCC016","54","10","5080","8024","IgM","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_54",2.89295399068247
"CC034xCC016","54","10","5080","8024","IgG2b","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_54",1.23560904520472
"CC034xCC016","54","10","5080","8024","IgG3","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_54",2.59365989938999
"CC034xCC016","54","10","5080","8024","IgG1","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_54",0.264721898646523
"CC034xCC016","54","10","5080","8024","IgG2ac","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_54",5.33084158526857
"CC034xCC016","54","10","5080","8024","TotalG","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_54",5.73746241977335
"CC034xCC016","55","10","5080","8024","IgG1","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_55",0.184862503514372
"CC034xCC016","55","10","5080","8024","IgG2ac","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_55",5.7376390089572
"CC034xCC016","55","10","5080","8024","IgG3","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_55",4.07517521728716
"CC034xCC016","55","10","5080","8024","TotalG","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_55",6.76522052674983
"CC034xCC016","55","10","5080","8024","IgG2b","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_55",3.69196597618347
"CC034xCC016","55","10","5080","8024","IgM","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_55",3.09750952134759
"CC034xCC016","56","10","5080","8024","IgG2b","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_56",2.39432293497524
"CC034xCC016","56","10","5080","8024","TotalG","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_56",6.72417810165544
"CC034xCC016","56","10","5080","8024","IgM","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_56",2.54091845439437
"CC034xCC016","56","10","5080","8024","IgG3","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_56",4.79874029711289
"CC034xCC016","56","10","5080","8024","IgG2ac","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_56",6.08954416157992
"CC034xCC016","56","10","5080","8024","IgG1","Influenza","HA","2015_05_06","Influenza","5_14v","5080x8024_56",0.32409750773162
"CC035xCC020","48","45","5035","8054","IgG1","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_48",7.06994931420263
"CC035xCC020","48","45","5035","8054","IgG2b","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_48",5.16559014308443
"CC035xCC020","48","45","5035","8054","IgG3","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_48",1.51581251757186
"CC035xCC020","48","45","5035","8054","TotalG","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_48",9.52838311430717
"CC035xCC020","48","45","5035","8054","TotalG","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_48",9.4891774296136
"CC035xCC020","48","45","5035","8054","IgM","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_48",0.0433822738774307
"CC035xCC020","48","45","5035","8054","IgG2b","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_48",4.59437157683407
"CC035xCC020","48","45","5035","8054","IgG2ac","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_48",8.8529881828869
"CC035xCC020","48","45","5035","8054","IgG3","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_48",2.18122699534124
"CC035xCC020","48","45","5035","8054","IgG2ac","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_48",8.86092265503328
"CC035xCC020","48","45","5035","8054","IgG1","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_48",7.32480226855639
"CC035xCC020","50","45","5035","8054","TotalG","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_50",9.65955970349103
"CC035xCC020","50","45","5035","8054","IgG1","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_50",4.32307482518726
"CC035xCC020","50","45","5035","8054","IgG2ac","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_50",8.86976583621249
"CC035xCC020","50","45","5035","8054","IgG1","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_50",5.82026006747595
"CC035xCC020","50","45","5035","8054","IgG3","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_50",0.908989330769659
"CC035xCC020","50","45","5035","8054","IgG3","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_50",1.81023699252974
"CC035xCC020","50","45","5035","8054","IgG2b","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_50",4.53503195206498
"CC035xCC020","50","45","5035","8054","TotalG","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_50",9.50056614426941
"CC035xCC020","50","45","5035","8054","IgG2ac","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_50",9.25436712436818
"CC035xCC020","50","45","5035","8054","IgG2b","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_50",3.64931694222474
"CC035xCC020","50","45","5035","8054","IgM","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_50",0.0454966676038324
"CC035xCC020","56","45","5035","8054","IgG3","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_56",0.862182133906459
"CC035xCC020","56","45","5035","8054","IgG1","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_56",4.22232293497523
"CC035xCC020","56","45","5035","8054","IgG2b","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_56",5.52085802323545
"CC035xCC020","56","45","5035","8054","IgG3","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_56",0.579025539099612
"CC035xCC020","56","45","5035","8054","IgG2b","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_56",5.03467521728716
"CC035xCC020","56","45","5035","8054","TotalG","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_56",8.68345219857091
"CC035xCC020","56","45","5035","8054","TotalG","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_56",8.76411568218403
"CC035xCC020","56","45","5035","8054","IgG2ac","Influenza","HA","2016_12_14","Influenza","12_15xii","5035x8054_56",7.72928249819333
"CC035xCC020","56","45","5035","8054","IgG1","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_56",4.83466855249483
"CC035xCC020","56","45","5035","8054","IgM","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_56",0.228378717467318
"CC035xCC020","56","45","5035","8054","IgG2ac","Influenza","HA","2016_12_09","Influenza","12_15xii","5035x8054_56",7.94417476925927
"CC035xCC071","104","10","5035","16785","IgM","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_104",0.358084178146949
"CC035xCC071","104","10","5035","16785","IgG1","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_104",0.192839400755147
"CC035xCC071","104","10","5035","16785","IgG2ac","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_104",3.12284180928251
"CC035xCC071","104","10","5035","16785","IgG3","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_104",0.733665023897732
"CC035xCC071","104","10","5035","16785","IgG2b","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_104",1.5026698965785
"CC035xCC071","104","10","5035","16785","TotalG","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_104",2.57622142280561
"CC035xCC071","111","10","5035","16785","IgG2b","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_111",1.19316079544578
"CC035xCC071","111","10","5035","16785","IgM","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_111",0.241450462085381
"CC035xCC071","111","10","5035","16785","IgG3","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_111",0.504541305024664
"CC035xCC071","111","10","5035","16785","IgG1","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_111",0.0393136376415896
"CC035xCC071","111","10","5035","16785","TotalG","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_111",2.07842111474869
"CC035xCC071","111","10","5035","16785","IgG2ac","Influenza","HA","2016_08_01","Influenza","4_15iv","5035x16785_111",2.53668521447566
"CC035xCC071","83","45","5035","16785","IgG1","Influenza","HA","2016_01_13","Influenza","4_15iv","5035x16785_83",0.0653593951321502
"CC035xCC071","83","45","5035","16785","IgG2b","Influenza","HA","2016_01_13","Influenza","4_15iv","5035x16785_83",0.552329179552697
"CC035xCC071","83","45","5035","16785","TotalG","Influenza","HA","2016_01_13","Influenza","4_15iv","5035x16785_83",3.16253240009287
"CC035xCC071","83","45","5035","16785","IgG3","Influenza","HA","2016_01_13","Influenza","4_15iv","5035x16785_83",0.0695162139529451
"CC035xCC071","83","45","5035","16785","IgG2ac","Influenza","HA","2016_01_13","Influenza","4_15iv","5035x16785_83",2.15224897803073
"CC035xCC071","83","45","5035","16785","IgM","Influenza","HA","2016_01_13","Influenza","4_15iv","5035x16785_83",0.175306972849255
"CC035xCC071","85","15","5035","16785","IgM","Influenza","HA","2017_02_15","Influenza","4_15iv","5035x16785_85",0.173496443589886
"CC035xCC071","85","15","5035","16785","TotalG","Influenza","HA","2017_02_15","Influenza","4_15iv","5035x16785_85",6.44830137250061
